# ----------------------------------------
# Demographic details: City
# Account: GDM
# Property: Global Diamond Montreal - Shopify
# ----------------------------------------
# 
# All Users
# Start date: 20260101
# End date: 20260411
City,Active users,New users,Engaged sessions,Engagement rate,Engaged sessions per active user,Average engagement time per active user,Event count,Key events,User key event rate,Total revenue
Williamsport,0,0,0,0,0,0,0,0,0,0
Williamston,0,0,0,0,0,0,0,0,0,0
Willows,0,0,0,0,0,0,0,0,0,0
Windham,0,0,0,0,0,0,0,0,0,0
Winlock,0,0,0,0,0,0,0,0,0,0
Winnsboro,0,0,0,0,0,0,0,0,0,0
Winter Beach,0,0,0,0,0,0,0,0,0,0
Wolfenbuttel,0,0,0,0,0,0,0,0,0,0
Wolfsburg,0,0,0,0,0,0,0,0,0,0
Wormeldange,0,0,0,0,0,0,0,0,0,0
Wrightstown,0,0,0,0,0,0,0,0,0,0
Wroclaw,0,0,0,0,0,0,0,0,0,0
Wurenlingen,0,0,0,0,0,0,0,0,0,0
Wytheville,0,0,0,0,0,0,0,0,0,0
Xuzhou,0,0,0,0,0,0,0,0,0,0
Yamuna Nagar,0,0,0,0,0,0,0,0,0,0
Yanceyville,0,0,0,0,0,0,0,0,0,0
Yarm,0,0,0,0,0,0,0,0,0,0
Yellow Springs,0,0,0,0,0,0,0,0,0,0
Yokohama,0,0,0,0,0,0,0,0,0,0
Yonkers,0,0,0,0,0,0,0,0,0,0
Youngstown,0,0,0,0,0,0,0,0,0,0
Yucaipa,0,0,0,0,0,0,0,0,0,0
Zapopan,0,0,0,0,0,0,0,0,0,0
Zermatt,0,0,0,0,0,0,0,0,0,0
Zhanjiang,0,0,0,0,0,0,0,0,0,0
Zhmerynka,0,0,0,0,0,0,0,0,0,0
Zielona Gora,0,0,0,0,0,0,0,0,0,0
Zutphen,0,0,0,0,0,0,0,0,0,0

# All Users
# Start date: 20250925
# End date: 20260103
City,Active users,New users,Engaged sessions,Engagement rate,Engaged sessions per active user,Average engagement time per active user,Event count,Key events,User key event rate,Total revenue
Montreal,8171,7279,7285,0.6084015366627693,0.8915677395667605,101.52013217476441,125092,17,0.29873944437645333,15507.000003
Toronto,6781,6073,4616,0.5473734139689316,0.6807255567025512,52.418964754460994,64012,15,0.16693702993658752,19264.799999
(not set),3953,3429,1926,0.4356480434290884,0.48722489248671896,35.73260814571212,28962,3,0.12446243359473817,2923.999999
Calgary,2004,1833,1325,0.504185692541857,0.6611776447105788,52.862275449101794,19664,2,0.16516966067864272,3150
Ottawa,1580,1410,1238,0.5801312089971884,0.7835443037974683,77.64050632911392,20002,4,0.24113924050632912,4425
Vancouver,1631,1454,1062,0.5286212045793928,0.65113427345187,46.410790925812385,14407,3,0.17044757817290007,5593.999999
Edmonton,1015,940,652,0.5062111801242236,0.6423645320197044,51.13300492610838,9811,0,0.1724137931034483,0
Winnipeg,866,791,561,0.5113947128532361,0.6478060046189377,44.50346420323326,7906,1,0.1720554272517321,575
Laval,1019,930,795,0.5654338549075392,0.7801766437684003,90.16584887144259,14099,0,0.281648675171737,0
Mississauga,812,726,552,0.5531062124248497,0.6798029556650246,50.860837438423644,7428,1,0.16748768472906403,1199.999999
Brampton,621,584,333,0.4650837988826816,0.5362318840579711,28.800322061191626,4472,0,0.11272141706924316,0
Quebec City,628,571,454,0.5577395577395577,0.7229299363057324,77.36783439490446,7451,3,0.2356687898089172,1763.000001
Hamilton,567,496,380,0.5420827389443652,0.6701940035273368,41.21516754850088,5033,0,0.1710758377425044,0
Surrey,649,609,355,0.46405228758169936,0.5469953775038521,33.69337442218798,4900,0,0.1263482280431433,0
Lanzhou,1310,1228,775,0.5916030534351145,0.5916030534351145,1.867175572519084,5263,0,0.5015267175572519,0
London,686,630,431,0.5,0.6282798833819242,53.58600583090379,6466,1,0.14723032069970846,800
Vaughan,495,423,330,0.5536912751677853,0.6666666666666666,45.39191919191919,4324,2,0.16161616161616163,3320.000001
Longueuil,430,392,364,0.5669781931464174,0.8465116279069768,91.37674418604651,5798,1,0.27674418604651163,818.999999
Windsor,449,350,322,0.6204238921001927,0.7171492204899778,60.060133630289535,4444,0,0.21380846325167038,0
Gatineau,355,318,248,0.5486725663716814,0.6985915492957746,84.70140845070422,4401,0,0.18873239436619718,0
Halifax,459,394,332,0.5675213675213675,0.7233115468409586,67.11546840958606,5187,2,0.2113289760348584,2400
St. John's,301,280,231,0.5620437956204379,0.7674418604651163,61.691029900332225,3690,0,0.22591362126245848,0
Oakville,320,264,206,0.535064935064935,0.64375,62.871875,3276,0,0.2125,0
Saint-Jerome,274,210,203,0.6304347826086957,0.7408759124087592,53.54014598540146,2610,0,0.2591240875912409,0
Sherbrooke,294,237,199,0.525065963060686,0.6768707482993197,57.03061224489796,2982,0,0.22448979591836735,0
Kitchener,263,227,187,0.5899053627760252,0.7110266159695817,60.863117870722434,2637,0,0.20532319391634982,0
Saskatoon,322,294,232,0.4803312629399586,0.7204968944099379,74.37888198757764,3845,0,0.17701863354037267,0
Singapore,1066,245,700,0.6554307116104869,0.6566604127579737,7.196998123827392,2403,0,0.10318949343339587,0
Saint-Hyacinthe,240,182,175,0.6481481481481481,0.7291666666666666,76.96666666666667,2829,1,0.275,1485
Trois-Rivieres,293,229,231,0.648876404494382,0.78839590443686,90.69283276450511,3783,1,0.2525597269624573,1890
Regina,323,304,225,0.5257009345794392,0.6965944272445821,76.09287925696594,4634,2,0.18885448916408668,4019.000001
Vaudreuil-Dorion,260,224,222,0.6324786324786325,0.8538461538461538,95.14615384615385,3382,0,0.25384615384615383,0
Markham,281,259,200,0.5899705014749262,0.7117437722419929,66.18505338078292,2985,0,0.18861209964412812,0
St. Catharines,198,162,137,0.6227272727272727,0.6919191919191919,44.43939393939394,1738,0,0.15656565656565657,0
Drummondville,224,159,170,0.6614785992217899,0.7589285714285714,79.22321428571429,2338,1,0.23214285714285715,1889.999999
Chibougamau,163,108,126,0.7283236994219653,0.7730061349693251,63.25766871165644,1681,0,0.22699386503067484,0
Kingston,182,149,131,0.5622317596566524,0.7197802197802198,63.18681318681319,2045,0,0.2032967032967033,0
Richmond,226,196,160,0.6130268199233716,0.7079646017699115,50.03982300884956,2180,1,0.20353982300884957,800
Shanghai,216,207,12,0.05581395348837209,0.05555555555555555,1.3194444444444444,1021,0,0.004629629629629629,0
Bracebridge,151,110,106,0.6198830409356725,0.7019867549668874,63.01324503311258,1539,0,0.2251655629139073,0
Amos,145,97,113,0.6932515337423313,0.7793103448275862,69.21379310344828,1394,1,0.2827586206896552,1386
Burlington,213,174,168,0.6131386861313869,0.7887323943661971,55.52582159624413,2144,1,0.20657276995305165,1524.999999
Mattawa,190,121,154,0.7777777777777778,0.8105263157894737,57.705263157894734,1913,0,0.24736842105263157,0
Fredericton,180,161,128,0.5844748858447488,0.7111111111111111,62.75555555555555,1929,0,0.2388888888888889,0
Burnaby,258,243,138,0.46621621621621623,0.5348837209302325,41.151162790697676,1856,0,0.10852713178294573,0
Cornwall,140,105,110,0.632183908045977,0.7857142857142857,78.66428571428571,1486,1,0.20714285714285716,549
Arnprior,187,120,139,0.7091836734693877,0.7433155080213903,54.07486631016043,1596,0,0.24064171122994651,0
Hearst,173,108,123,0.6684782608695652,0.7109826589595376,49.994219653179194,1468,0,0.15606936416184972,0
Saint John,145,122,99,0.5625,0.6827586206896552,61.48965517241379,1561,1,0.2482758620689655,1980
Mont-Joli,99,65,78,0.6902654867256637,0.7878787878787878,79.47474747474747,1107,0,0.21212121212121213,0
Edmundston,136,107,101,0.6688741721854304,0.7426470588235294,82.6029411764706,1562,0,0.19852941176470587,0
Yarmouth,162,124,126,0.6528497409326425,0.7777777777777778,73.17901234567901,1740,0,0.2037037037037037,0
Greater Sudbury,164,155,102,0.4927536231884058,0.6219512195121951,56.798780487804876,1714,0,0.22560975609756098,0
Moncton,206,186,150,0.5376344086021505,0.7281553398058253,67.30097087378641,2641,0,0.2087378640776699,0
Roberval,149,99,113,0.6726190476190477,0.7583892617449665,59.19463087248322,1480,0,0.21476510067114093,0
Dartmouth,150,129,95,0.4846938775510204,0.6333333333333333,39.14666666666667,1397,0,0.18666666666666668,0
Thunder Bay,159,142,102,0.4975609756097561,0.6415094339622641,81.52201257861635,1812,1,0.20125786163522014,585.000001
Tadoussac,169,107,125,0.7142857142857143,0.7396449704142012,68.3491124260355,1607,0,0.22485207100591717,0
Barrie,173,158,107,0.5194174757281553,0.6184971098265896,59.73988439306358,1608,1,0.1791907514450867,1674.000001
Saguenay,125,112,78,0.4588235294117647,0.624,62.752,1259,0,0.184,0
Lachute,148,96,110,0.6432748538011696,0.7432432432432432,51.4527027027027,1310,0,0.24324324324324326,0
Salaberry-de-Valleyfield,118,103,98,0.6242038216560509,0.8305084745762712,67.63559322033899,1520,0,0.22033898305084745,0
Sutton,134,102,101,0.7214285714285714,0.753731343283582,61.291044776119406,1253,0,0.208955223880597,0
Saint-Cesaire,165,104,122,0.6931818181818182,0.7393939393939394,48.63030303030303,1423,0,0.21818181818181817,0
Carleton Place,138,98,96,0.6620689655172414,0.6956521739130435,51.789855072463766,1343,0,0.18840579710144928,0
Brossard,187,167,148,0.5967741935483871,0.7914438502673797,102.74866310160428,2804,0,0.26737967914438504,0
Oshawa,133,120,93,0.5166666666666667,0.6992481203007519,70.26315789473684,1363,1,0.16541353383458646,6120
Richmond Hill,175,161,102,0.49038461538461536,0.5828571428571429,46.76,1486,0,0.14857142857142858,0
Sainte-Adele,107,71,92,0.6764705882352942,0.8598130841121495,103.73831775700934,1419,0,0.2523364485981308,0
Bonaventure,102,68,73,0.6697247706422018,0.7156862745098039,59.85294117647059,944,0,0.22549019607843138,0
Midland,106,82,77,0.6581196581196581,0.7264150943396226,88.47169811320755,1167,0,0.27358490566037735,0
Milton,146,122,92,0.5111111111111111,0.6301369863013698,54.56164383561644,1378,1,0.2191780821917808,2142
Perth,9,9,7,0.5833333333333334,0.7777777777777778,109,151,0,0.3333333333333333,0
Matane,105,69,75,0.6637168141592921,0.7142857142857143,68.23809523809524,1243,0,0.22857142857142856,0
New Glasgow,79,60,65,0.7222222222222222,0.8227848101265823,47.54430379746835,701,0,0.22784810126582278,0
Abbotsford,140,129,90,0.5294117647058824,0.6428571428571429,40.52142857142857,1249,1,0.12857142857142856,1124.999999
Chilliwack,149,130,86,0.4777777777777778,0.5771812080536913,43.20134228187919,1339,0,0.16778523489932887,0
Granby,119,92,121,0.7159763313609467,1.0168067226890756,178.9747899159664,2277,2,0.3025210084033613,3080
Charlottetown,113,94,78,0.582089552238806,0.6902654867256637,84.79646017699115,1402,0,0.24778761061946902,0
Terrebonne,197,177,109,0.459915611814346,0.5532994923857868,51.131979695431475,1851,0,0.2131979695431472,0
Victoria,133,119,92,0.5508982035928144,0.6917293233082706,52.909774436090224,1322,1,0.21804511278195488,800
Joliette,98,76,78,0.6782608695652174,0.7959183673469388,73.51020408163265,1131,0,0.25510204081632654,0
Tilbury,130,91,89,0.6592592592592592,0.6846153846153846,60.284615384615385,1184,0,0.2076923076923077,0
Fort McMurray,91,82,53,0.4380165289256198,0.5824175824175825,37.1978021978022,793,0,0.13186813186813187,0
Kelowna,145,133,104,0.5683060109289617,0.7172413793103448,56.220689655172414,1428,0,0.1793103448275862,0
Nanaimo,123,110,70,0.5,0.5691056910569106,48.09756097560975,1204,1,0.21138211382113822,800
Niagara Falls,124,109,105,0.6069364161849711,0.8467741935483871,117.34677419354838,2241,0,0.20967741935483872,0
Saint-Jean-sur-Richelieu,129,120,108,0.6,0.8372093023255814,76.48837209302326,1613,0,0.2558139534883721,0
Appomattox,0,0,0,0,0,0,0,0,0,0
New York,142,127,63,0.38181818181818183,0.44366197183098594,37.45070422535211,1172,2,0.1267605633802817,4010
Salmon Arm,98,76,61,0.61,0.6224489795918368,32.734693877551024,651,0,0.12244897959183673,0
Red Deer,130,113,69,0.46,0.5307692307692308,58.76923076923077,1136,1,0.16153846153846155,910
Repentigny,118,110,95,0.6375838926174496,0.8050847457627118,68.27966101694915,1298,0,0.2627118644067797,0
